,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day37,27.0,61.0,74.0,46.0,5.0,46.0,10.0,10.0,3.0,0.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,2.0,71.0,29.0
Day38,31.0,16.0,86.0,29.0,3.0,33.0,12.0,6.0,6.0,6.0,3.0,1.0,1.0,4.0,3.0,5.0,2.0,0.0,75.0,25.0
Day39,55.0,16.0,74.0,74.0,2.0,42.0,13.0,9.0,5.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,70.0,30.0
Day40,50.0,18.0,62.0,76.0,51.0,49.0,13.0,4.0,2.0,2.0,2.0,0.0,5.0,7.0,4.0,3.0,1.0,2.0,58.0,42.0
Day41,60.0,11.0,70.0,63.0,1.0,83.0,7.0,8.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,8.0,7.0,3.0,65.0,35.0
Day42,24.0,58.0,72.0,43.0,2.0,44.0,55.0,6.0,3.0,0.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,70.0,30.0
Day43,55.0,15.0,66.0,60.0,3.0,82.0,11.0,57.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,7.0,3.0,65.0,35.0
Day44,43.0,12.0,89.0,48.0,2.0,49.0,11.0,9.0,51.0,1.0,6.0,4.0,2.0,2.0,7.0,1.0,2.0,5.0,67.0,33.0
Day45,71.0,17.0,68.0,48.0,5.0,48.0,13.0,3.0,0.0,42.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,3.0,66.0,34.0
Day46,58.0,13.0,75.0,56.0,1.0,69.0,10.0,48.0,4.0,3.0,45.0,2.0,1.0,5.0,5.0,5.0,1.0,3.0,71.0,29.0
Day47,13.0,72.0,68.0,36.0,2.0,36.0,69.0,3.0,3.0,3.0,2.0,55.0,4.0,8.0,3.0,1.0,1.0,1.0,67.0,33.0
Day48,27.0,61.0,74.0,44.0,5.0,44.0,58.0,3.0,3.0,1.0,3.0,5.0,50.0,2.0,1.0,4.0,4.0,5.0,72.0,28.0
Day49,30.0,54.0,69.0,45.0,3.0,46.0,48.0,6.0,1.0,2.0,2.0,1.0,1.0,44.0,3.0,1.0,4.0,3.0,66.0,34.0
Day50,40.0,11.0,84.0,48.0,5.0,48.0,11.0,10.0,0.0,0.0,3.0,3.0,1.0,5.0,57.0,0.0,2.0,3.0,63.0,37.0
Day51,61.0,12.0,79.0,60.0,4.0,74.0,11.0,7.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,58.0,1.0,1.0,77.0,23.0
Day52,68.0,9.0,81.0,63.0,5.0,71.0,7.0,10.0,3.0,4.0,4.0,2.0,0.0,2.0,5.0,4.0,42.0,3.0,75.0,25.0
Day53,54.0,14.0,71.0,53.0,2.0,76.0,11.0,6.0,1.0,1.0,4.0,2.0,4.0,3.0,5.0,1.0,5.0,54.0,69.0,31.0
Day54,80.0,8.0,77.0,36.0,3.0,37.0,6.0,7.0,2.0,2.0,4.0,4.0,2.0,0.0,4.0,1.0,4.0,4.0,73.0,27.0
Day55,23.0,65.0,68.0,48.0,5.0,46.0,16.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,67.0,33.0
Day56,30.0,16.0,90.0,29.0,3.0,30.0,10.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,78.0,22.0
Day57,58.0,17.0,72.0,79.0,3.0,51.0,16.0,14.0,0.0,1.0,8.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,69.0,31.0
Day58,58.0,12.0,67.0,83.0,52.0,52.0,10.0,7.0,4.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,0.0,2.0,61.0,39.0
