,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day114,44.0,16.0,65.0,38.0,16.0,43.0,65.0,2.0,4.0,3.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,58.0,42.0
Day115,11.0,54.0,87.0,8.0,55.0,61.0,8.0,54.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,42.0,58.0
Day116,40.0,16.0,62.0,64.0,19.0,51.0,35.0,3.0,59.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,50.0,50.0
Day117,15.0,48.0,93.0,5.0,49.0,49.0,4.0,2.0,1.0,49.0,0.0,6.0,5.0,5.0,2.0,5.0,0.0,3.0,53.0,47.0
Day118,48.0,26.0,70.0,37.0,26.0,49.0,57.0,3.0,2.0,2.0,52.0,3.0,6.0,4.0,1.0,2.0,5.0,1.0,52.0,48.0
Day119,68.0,41.0,83.0,9.0,46.0,55.0,10.0,2.0,4.0,3.0,2.0,54.0,2.0,2.0,2.0,2.0,5.0,5.0,46.0,54.0
Day120,11.0,41.0,89.0,3.0,45.0,49.0,5.0,3.0,0.0,4.0,2.0,1.0,60.0,3.0,2.0,2.0,3.0,5.0,52.0,48.0
Day121,16.0,46.0,85.0,10.0,48.0,57.0,12.0,3.0,1.0,1.0,8.0,3.0,4.0,52.0,0.0,2.0,3.0,5.0,45.0,55.0
Day122,68.0,42.0,92.0,10.0,42.0,45.0,8.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,57.0,1.0,2.0,3.0,55.0,45.0
Day123,22.0,44.0,86.0,15.0,50.0,52.0,10.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,49.0,2.0,5.0,50.0,50.0
Day124,69.0,45.0,88.0,12.0,46.0,53.0,11.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,3.0,57.0,2.0,49.0,51.0
Day125,19.0,45.0,64.0,12.0,71.0,47.0,6.0,3.0,7.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,51.0,54.0,46.0
Day126,57.0,38.0,83.0,12.0,37.0,45.0,14.0,1.0,5.0,3.0,5.0,3.0,2.0,5.0,0.0,3.0,2.0,4.0,55.0,45.0
Day127,15.0,75.0,62.0,3.0,52.0,54.0,5.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,6.0,3.0,46.0,54.0
Day128,21.0,48.0,91.0,12.0,50.0,53.0,6.0,2.0,6.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,47.0,53.0
Day129,39.0,23.0,66.0,61.0,22.0,49.0,36.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,53.0,47.0
Day130,17.0,50.0,67.0,9.0,76.0,46.0,4.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,56.0,44.0
Day131,16.0,45.0,65.0,7.0,47.0,76.0,8.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,49.0,51.0
Day132,52.0,21.0,72.0,42.0,21.0,46.0,65.0,0.0,2.0,6.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,54.0,46.0
Day133,16.0,52.0,86.0,4.0,57.0,65.0,8.0,52.0,1.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,37.0,63.0
Day134,43.0,24.0,69.0,58.0,23.0,50.0,30.0,4.0,50.0,1.0,3.0,0.0,3.0,5.0,2.0,6.0,3.0,0.0,50.0,50.0
Day135,23.0,42.0,94.0,6.0,40.0,39.0,7.0,2.0,1.0,49.0,5.0,4.0,5.0,1.0,6.0,2.0,5.0,2.0,63.0,37.0
Day136,41.0,17.0,59.0,30.0,19.0,52.0,61.0,3.0,1.0,1.0,53.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,48.0,52.0
Day137,74.0,44.0,89.0,15.0,45.0,51.0,11.0,2.0,3.0,3.0,5.0,52.0,3.0,4.0,3.0,0.0,3.0,1.0,49.0,51.0
Day138,23.0,42.0,93.0,12.0,44.0,44.0,10.0,5.0,2.0,2.0,3.0,1.0,51.0,4.0,3.0,2.0,6.0,5.0,56.0,44.0
Day139,17.0,48.0,90.0,9.0,51.0,50.0,8.0,1.0,4.0,2.0,3.0,4.0,4.0,54.0,0.0,4.0,3.0,7.0,51.0,49.0
Day140,66.0,43.0,89.0,8.0,41.0,46.0,8.0,2.0,2.0,3.0,6.0,1.0,0.0,3.0,50.0,5.0,5.0,5.0,55.0,45.0
Day141,19.0,45.0,89.0,11.0,47.0,55.0,12.0,0.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,57.0,2.0,1.0,46.0,54.0
Day142,63.0,49.0,86.0,13.0,50.0,54.0,12.0,0.0,3.0,5.0,4.0,2.0,1.0,5.0,3.0,0.0,46.0,3.0,49.0,51.0
Day143,17.0,49.0,66.0,9.0,77.0,53.0,9.0,3.0,1.0,2.0,1.0,1.0,6.0,4.0,3.0,0.0,2.0,52.0,48.0,52.0
Day144,68.0,49.0,90.0,10.0,48.0,53.0,9.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0,2.0,47.0,53.0
Day145,14.0,73.0,76.0,5.0,39.0,39.0,2.0,5.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,62.0,38.0
Day146,8.0,44.0,88.0,4.0,46.0,50.0,5.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0,3.0,2.0,2.0,1.0,53.0,47.0
Day147,46.0,20.0,62.0,56.0,22.0,55.0,34.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,4.0,47.0,53.0
Day148,18.0,44.0,63.0,8.0,75.0,51.0,7.0,6.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,7.0,7.0,49.0,51.0
Day149,21.0,51.0,68.0,10.0,49.0,76.0,8.0,1.0,4.0,1.0,1.0,2.0,8.0,0.0,3.0,3.0,3.0,2.0,53.0,47.0
Day150,37.0,21.0,66.0,36.0,18.0,48.0,59.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,57.0,43.0
Day151,18.0,40.0,86.0,12.0,44.0,46.0,6.0,51.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,54.0,46.0
Day152,34.0,24.0,56.0,58.0,24.0,62.0,38.0,3.0,58.0,2.0,3.0,0.0,5.0,1.0,4.0,1.0,5.0,1.0,42.0,58.0
Day153,14.0,57.0,88.0,11.0,55.0,58.0,11.0,3.0,1.0,52.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,6.0,44.0,56.0
Day154,47.0,18.0,65.0,33.0,23.0,50.0,55.0,2.0,3.0,2.0,53.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,51.0,49.0
Day155,64.0,46.0,91.0,7.0,46.0,49.0,10.0,4.0,1.0,4.0,4.0,47.0,2.0,2.0,8.0,4.0,1.0,1.0,54.0,46.0
Day156,11.0,61.0,88.0,9.0,63.0,66.0,9.0,3.0,4.0,4.0,2.0,2.0,54.0,1.0,1.0,2.0,1.0,5.0,35.0,65.0
Day157,20.0,42.0,87.0,9.0,48.0,53.0,11.0,4.0,0.0,1.0,0.0,3.0,3.0,52.0,4.0,2.0,4.0,4.0,48.0,52.0
Day158,61.0,50.0,84.0,8.0,50.0,57.0,9.0,1.0,2.0,4.0,4.0,4.0,0.0,3.0,47.0,3.0,3.0,2.0,45.0,55.0
Day159,13.0,45.0,92.0,9.0,45.0,43.0,9.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,52.0,0.0,4.0,60.0,40.0
Day160,61.0,44.0,89.0,9.0,44.0,47.0,7.0,5.0,5.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,48.0,3.0,55.0,45.0
Day161,21.0,42.0,66.0,10.0,69.0,53.0,6.0,1.0,5.0,5.0,3.0,2.0,3.0,1.0,3.0,7.0,4.0,46.0,48.0,52.0
