,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day31,4.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,51.0,4.0,3.0,3.0,3.0,80.0,20.0
Day32,0.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,3.0,1.0,2.0,4.0,6.0,2.0,59.0,2.0,2.0,2.0,65.0,35.0
Day33,3.0,1.0,2.0,3.0,5.0,0.0,2.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,57.0,6.0,1.0,72.0,28.0
Day34,3.0,0.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,57.0,2.0,76.0,24.0
Day35,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,4.0,4.0,6.0,4.0,2.0,1.0,4.0,3.0,55.0,67.0,33.0
Day36,60.0,1.0,1.0,0.0,5.0,3.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,64.0,36.0
Day37,2.0,47.0,5.0,2.0,6.0,4.0,1.0,6.0,3.0,0.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,2.0,69.0,31.0
Day38,3.0,4.0,47.0,3.0,2.0,2.0,5.0,3.0,6.0,6.0,3.0,1.0,1.0,4.0,3.0,5.0,2.0,0.0,76.0,24.0
Day39,0.0,3.0,4.0,51.0,3.0,2.0,2.0,7.0,5.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,0.0,4.0,70.0,30.0
Day40,4.0,5.0,3.0,3.0,50.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,6.0,4.0,3.0,2.0,2.0,60.0,40.0
Day41,1.0,4.0,4.0,4.0,1.0,46.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,7.0,7.0,3.0,64.0,36.0
Day42,4.0,3.0,5.0,5.0,2.0,1.0,42.0,2.0,4.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,69.0,31.0
Day43,3.0,4.0,1.0,4.0,3.0,3.0,2.0,54.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,7.0,3.0,65.0,35.0
Day44,0.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,54.0,1.0,6.0,4.0,3.0,0.0,7.0,1.0,2.0,5.0,67.0,33.0
Day45,5.0,4.0,3.0,6.0,5.0,9.0,3.0,1.0,0.0,40.0,2.0,3.0,2.0,6.0,1.0,5.0,2.0,3.0,69.0,31.0
Day46,6.0,3.0,4.0,6.0,0.0,2.0,3.0,3.0,4.0,3.0,44.0,2.0,1.0,5.0,5.0,5.0,1.0,3.0,67.0,33.0
Day47,1.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,56.0,3.0,7.0,3.0,1.0,1.0,1.0,67.0,33.0
Day48,4.0,3.0,4.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,52.0,3.0,1.0,4.0,4.0,5.0,73.0,27.0
Day49,7.0,5.0,7.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,43.0,3.0,1.0,4.0,3.0,67.0,33.0
Day50,4.0,1.0,4.0,4.0,5.0,1.0,2.0,6.0,0.0,0.0,3.0,2.0,1.0,5.0,57.0,0.0,2.0,3.0,63.0,37.0
Day51,2.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,58.0,1.0,1.0,75.0,25.0
Day52,4.0,2.0,4.0,3.0,4.0,3.0,3.0,7.0,3.0,4.0,4.0,2.0,0.0,2.0,5.0,4.0,43.0,3.0,77.0,23.0
Day53,4.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,5.0,52.0,69.0,31.0
Day54,57.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0,5.0,4.0,2.0,0.0,4.0,0.0,4.0,4.0,73.0,27.0
Day55,2.0,51.0,2.0,2.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,66.0,34.0
Day56,3.0,6.0,53.0,4.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,78.0,22.0
Day57,2.0,1.0,1.0,45.0,3.0,6.0,4.0,6.0,0.0,1.0,8.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,68.0,32.0
Day58,4.0,2.0,3.0,4.0,54.0,8.0,2.0,5.0,4.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,2.0,63.0,37.0
Day59,4.0,0.0,3.0,0.0,3.0,52.0,2.0,4.0,2.0,5.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,68.0,32.0
Day60,5.0,4.0,3.0,4.0,3.0,2.0,42.0,6.0,3.0,4.0,0.0,2.0,5.0,3.0,3.0,2.0,3.0,6.0,70.0,30.0
Day61,2.0,1.0,3.0,2.0,5.0,5.0,4.0,52.0,1.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,75.0,25.0
Day62,4.0,2.0,0.0,3.0,4.0,3.0,5.0,2.0,55.0,3.0,4.0,0.0,3.0,6.0,2.0,0.0,3.0,1.0,71.0,29.0
Day63,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,62.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,72.0,28.0
Day64,4.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,0.0,2.0,61.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,62.0,38.0
Day65,2.0,3.0,1.0,6.0,1.0,1.0,5.0,3.0,4.0,5.0,2.0,51.0,4.0,2.0,0.0,5.0,1.0,4.0,65.0,35.0
Day66,2.0,3.0,1.0,2.0,3.0,4.0,0.0,6.0,2.0,4.0,4.0,5.0,56.0,1.0,1.0,2.0,2.0,2.0,82.0,18.0
Day67,2.0,1.0,5.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,3.0,1.0,4.0,48.0,2.0,3.0,2.0,4.0,69.0,31.0
Day68,6.0,4.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,6.0,4.0,3.0,1.0,45.0,4.0,2.0,5.0,63.0,37.0
Day69,2.0,2.0,3.0,2.0,2.0,5.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,5.0,57.0,2.0,1.0,74.0,26.0
Day70,1.0,1.0,4.0,0.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,56.0,4.0,69.0,31.0
Day71,3.0,1.0,2.0,6.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,6.0,48.0,75.0,25.0
