,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day42,100.0,3.0,5.0,5.0,2.0,1.0,43.0,2.0,3.0,0.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,69.0,31.0
Day43,100.0,4.0,1.0,4.0,3.0,3.0,2.0,55.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,7.0,3.0,66.0,34.0
Day44,100.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,51.0,1.0,6.0,4.0,3.0,2.0,7.0,1.0,2.0,5.0,66.0,34.0
Day45,100.0,4.0,3.0,6.0,5.0,9.0,3.0,1.0,0.0,42.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,3.0,67.0,33.0
Day46,100.0,3.0,4.0,6.0,1.0,2.0,3.0,3.0,4.0,3.0,44.0,2.0,1.0,5.0,5.0,5.0,1.0,3.0,70.0,30.0
Day47,100.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,55.0,4.0,8.0,3.0,1.0,1.0,1.0,67.0,33.0
Day48,100.0,3.0,4.0,1.0,5.0,4.0,1.0,0.0,3.0,1.0,3.0,4.0,51.0,2.0,1.0,4.0,4.0,5.0,72.0,28.0
Day49,100.0,6.0,7.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,43.0,3.0,1.0,4.0,3.0,67.0,33.0
Day50,100.0,0.0,4.0,4.0,5.0,1.0,2.0,7.0,0.0,0.0,3.0,3.0,1.0,5.0,57.0,0.0,2.0,3.0,62.0,38.0
Day51,100.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,59.0,1.0,1.0,77.0,23.0
Day52,100.0,2.0,5.0,3.0,5.0,3.0,3.0,6.0,3.0,4.0,4.0,3.0,0.0,2.0,5.0,4.0,41.0,3.0,75.0,25.0
Day53,100.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,5.0,1.0,5.0,55.0,70.0,30.0
Day54,100.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0,5.0,4.0,2.0,0.0,4.0,1.0,4.0,4.0,73.0,27.0
Day55,100.0,50.0,2.0,3.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,66.0,34.0
Day56,100.0,6.0,54.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,78.0,22.0
Day57,100.0,1.0,1.0,46.0,3.0,5.0,4.0,6.0,0.0,1.0,8.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,69.0,31.0
Day58,100.0,2.0,3.0,4.0,52.0,8.0,2.0,5.0,4.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,0.0,2.0,61.0,39.0
Day59,100.0,0.0,3.0,0.0,3.0,51.0,2.0,4.0,2.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,69.0,31.0
Day60,100.0,4.0,4.0,4.0,3.0,2.0,44.0,6.0,3.0,4.0,0.0,2.0,5.0,3.0,3.0,1.0,3.0,4.0,71.0,29.0
Day61,100.0,1.0,2.0,3.0,5.0,5.0,4.0,52.0,1.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,74.0,26.0
Day62,100.0,2.0,0.0,2.0,4.0,3.0,5.0,2.0,54.0,3.0,4.0,0.0,3.0,6.0,2.0,0.0,5.0,1.0,71.0,29.0
Day63,100.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,64.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,71.0,29.0
Day64,100.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,58.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,63.0,37.0
Day65,100.0,2.0,1.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,52.0,5.0,2.0,0.0,5.0,1.0,4.0,66.0,34.0
Day66,100.0,3.0,1.0,2.0,3.0,4.0,1.0,6.0,2.0,4.0,3.0,5.0,55.0,1.0,1.0,2.0,2.0,2.0,82.0,18.0
Day67,100.0,1.0,5.0,3.0,6.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,4.0,49.0,2.0,3.0,2.0,4.0,69.0,31.0
Day68,100.0,4.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,6.0,5.0,3.0,1.0,44.0,4.0,2.0,5.0,61.0,39.0
Day69,100.0,2.0,4.0,2.0,2.0,5.0,0.0,1.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,58.0,2.0,1.0,75.0,25.0
Day70,100.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,56.0,4.0,69.0,31.0
Day71,100.0,1.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,5.0,6.0,47.0,76.0,24.0
Day72,100.0,3.0,3.0,1.0,0.0,0.0,4.0,1.0,6.0,6.0,4.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,66.0,34.0
Day73,100.0,62.0,2.0,2.0,4.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,4.0,68.0,32.0
Day74,100.0,2.0,61.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,0.0,68.0,32.0
Day75,100.0,2.0,4.0,54.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,5.0,5.0,2.0,1.0,6.0,3.0,2.0,69.0,31.0
Day76,100.0,2.0,4.0,6.0,57.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,7.0,0.0,5.0,2.0,0.0,0.0,79.0,21.0
Day77,100.0,4.0,3.0,2.0,4.0,54.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,74.0,26.0
Day78,100.0,0.0,4.0,1.0,5.0,3.0,49.0,5.0,6.0,3.0,2.0,6.0,3.0,1.0,4.0,2.0,0.0,2.0,75.0,25.0
Day79,100.0,5.0,4.0,3.0,4.0,3.0,3.0,41.0,2.0,2.0,3.0,7.0,6.0,4.0,1.0,3.0,3.0,5.0,61.0,39.0
Day80,100.0,2.0,0.0,5.0,2.0,0.0,5.0,3.0,53.0,3.0,2.0,2.0,2.0,0.0,3.0,4.0,4.0,3.0,72.0,28.0
Day81,100.0,1.0,2.0,3.0,5.0,4.0,1.0,4.0,2.0,58.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,73.0,27.0
Day82,100.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,63.0,0.0,0.0,4.0,2.0,4.0,3.0,1.0,76.0,24.0
Day83,100.0,4.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,2.0,55.0,3.0,2.0,2.0,2.0,1.0,2.0,69.0,31.0
Day84,100.0,4.0,4.0,4.0,1.0,0.0,5.0,6.0,1.0,2.0,0.0,1.0,53.0,2.0,2.0,2.0,4.0,3.0,73.0,27.0
Day85,100.0,4.0,2.0,1.0,6.0,3.0,5.0,2.0,4.0,2.0,0.0,4.0,6.0,43.0,4.0,3.0,3.0,5.0,71.0,29.0
Day86,100.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,49.0,5.0,2.0,4.0,75.0,25.0
Day87,100.0,0.0,3.0,5.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,55.0,1.0,3.0,66.0,34.0
Day88,100.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,4.0,65.0,1.0,63.0,37.0
Day89,100.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,1.0,54.0,64.0,36.0
Day90,100.0,0.0,4.0,1.0,5.0,7.0,2.0,6.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,3.0,1.0,3.0,81.0,19.0
Day91,100.0,55.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,70.0,30.0
Day92,100.0,1.0,49.0,0.0,5.0,2.0,7.0,3.0,5.0,4.0,4.0,1.0,3.0,0.0,3.0,3.0,2.0,4.0,70.0,30.0
Day93,100.0,1.0,3.0,56.0,2.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,66.0,34.0
Day94,100.0,2.0,3.0,2.0,55.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,8.0,3.0,2.0,2.0,68.0,32.0
Day95,100.0,2.0,2.0,1.0,3.0,55.0,0.0,4.0,6.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,1.0,3.0,66.0,34.0
Day96,100.0,5.0,1.0,4.0,3.0,2.0,54.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,74.0,26.0
Day97,100.0,2.0,4.0,2.0,2.0,4.0,2.0,54.0,3.0,1.0,1.0,3.0,3.0,1.0,6.0,4.0,2.0,2.0,66.0,34.0
Day98,100.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,47.0,4.0,4.0,7.0,3.0,3.0,5.0,3.0,0.0,7.0,69.0,31.0
Day99,100.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,8.0,46.0,2.0,3.0,3.0,3.0,4.0,7.0,6.0,3.0,73.0,27.0
Day100,100.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,5.0,60.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,71.0,29.0
Day101,100.0,4.0,1.0,5.0,1.0,2.0,2.0,5.0,0.0,1.0,3.0,52.0,4.0,2.0,7.0,3.0,1.0,3.0,71.0,29.0
Day102,100.0,0.0,0.0,3.0,4.0,7.0,2.0,5.0,2.0,1.0,1.0,3.0,60.0,2.0,2.0,1.0,3.0,3.0,71.0,29.0
Day103,100.0,3.0,2.0,4.0,0.0,3.0,3.0,6.0,4.0,2.0,1.0,6.0,5.0,47.0,3.0,2.0,5.0,4.0,66.0,34.0
Day104,100.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,6.0,5.0,2.0,3.0,63.0,0.0,2.0,2.0,70.0,30.0
Day105,100.0,0.0,5.0,2.0,2.0,6.0,1.0,8.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,56.0,3.0,0.0,75.0,25.0
Day106,100.0,0.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,5.0,60.0,7.0,69.0,31.0
Day107,100.0,6.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,4.0,5.0,3.0,2.0,5.0,4.0,2.0,0.0,54.0,72.0,28.0
Day108,100.0,1.0,5.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,72.0,28.0
Day109,100.0,57.0,3.0,3.0,0.0,2.0,1.0,3.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,70.0,30.0
Day110,100.0,2.0,48.0,7.0,2.0,2.0,2.0,3.0,6.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,73.0,27.0
Day111,100.0,2.0,1.0,57.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,6.0,1.0,4.0,4.0,1.0,2.0,2.0,63.0,37.0
Day112,100.0,3.0,4.0,3.0,51.0,1.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,0.0,4.0,4.0,4.0,3.0,70.0,30.0
Day113,100.0,1.0,1.0,0.0,4.0,56.0,3.0,2.0,2.0,2.0,4.0,6.0,6.0,3.0,1.0,0.0,1.0,5.0,72.0,28.0
Day114,100.0,2.0,1.0,2.0,4.0,1.0,62.0,2.0,4.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,76.0,24.0
Day115,100.0,4.0,3.0,5.0,1.0,4.0,0.0,54.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,61.0,39.0
Day116,100.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,60.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,71.0,29.0
Day117,100.0,2.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,48.0,0.0,6.0,5.0,5.0,2.0,5.0,0.0,3.0,67.0,33.0
Day118,100.0,5.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,52.0,3.0,6.0,4.0,1.0,2.0,5.0,1.0,66.0,34.0
Day119,100.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,54.0,2.0,2.0,2.0,2.0,5.0,5.0,73.0,27.0
Day120,100.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0,2.0,1.0,60.0,3.0,2.0,2.0,3.0,5.0,69.0,31.0
Day121,100.0,3.0,2.0,4.0,0.0,5.0,2.0,3.0,1.0,1.0,8.0,3.0,4.0,52.0,0.0,2.0,3.0,5.0,74.0,26.0
Day122,100.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,57.0,1.0,2.0,3.0,69.0,31.0
Day123,100.0,5.0,2.0,6.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,50.0,1.0,5.0,74.0,26.0
Day124,100.0,2.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,3.0,57.0,2.0,69.0,31.0
Day125,100.0,5.0,2.0,3.0,7.0,2.0,3.0,3.0,6.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,52.0,70.0,30.0
Day126,100.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,6.0,3.0,5.0,3.0,2.0,5.0,0.0,3.0,2.0,4.0,68.0,32.0
Day127,100.0,56.0,4.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,6.0,3.0,66.0,34.0
Day128,100.0,2.0,52.0,5.0,3.0,0.0,1.0,2.0,6.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,69.0,31.0
Day129,100.0,2.0,5.0,56.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,78.0,22.0
Day130,100.0,4.0,3.0,3.0,60.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,72.0,28.0
Day131,100.0,0.0,1.0,1.0,2.0,52.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,69.0,31.0
Day132,100.0,2.0,5.0,2.0,1.0,0.0,61.0,0.0,2.0,6.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,68.0,32.0
Day133,100.0,1.0,5.0,1.0,3.0,4.0,3.0,51.0,1.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,69.0,31.0
Day134,100.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,51.0,1.0,3.0,0.0,3.0,5.0,2.0,6.0,3.0,0.0,66.0,34.0
Day135,100.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,49.0,5.0,4.0,5.0,1.0,6.0,2.0,5.0,2.0,75.0,25.0
Day136,100.0,3.0,4.0,2.0,5.0,1.0,5.0,3.0,1.0,1.0,53.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,64.0,36.0
Day137,100.0,3.0,1.0,7.0,2.0,2.0,4.0,2.0,3.0,3.0,5.0,51.0,3.0,4.0,3.0,0.0,3.0,1.0,64.0,36.0
Day138,100.0,1.0,1.0,3.0,1.0,1.0,6.0,5.0,2.0,2.0,3.0,1.0,52.0,4.0,3.0,2.0,6.0,5.0,70.0,30.0
Day139,100.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,53.0,0.0,4.0,3.0,7.0,72.0,28.0
Day140,100.0,5.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,3.0,6.0,1.0,0.0,3.0,51.0,5.0,5.0,4.0,74.0,26.0
Day141,100.0,1.0,4.0,1.0,2.0,2.0,4.0,0.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,57.0,2.0,2.0,70.0,30.0
Day142,100.0,4.0,4.0,7.0,3.0,3.0,3.0,0.0,3.0,5.0,4.0,3.0,1.0,5.0,3.0,0.0,45.0,3.0,69.0,31.0
Day143,100.0,1.0,3.0,3.0,6.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,6.0,4.0,3.0,0.0,2.0,52.0,67.0,33.0
Day144,100.0,3.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0,2.0,72.0,28.0
Day145,100.0,55.0,6.0,2.0,2.0,3.0,0.0,5.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,78.0,22.0
Day146,100.0,4.0,61.0,3.0,4.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0,3.0,1.0,2.0,1.0,74.0,26.0
Day147,100.0,2.0,2.0,51.0,0.0,3.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,8.0,3.0,69.0,31.0
Day148,100.0,1.0,2.0,1.0,54.0,1.0,0.0,6.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,7.0,8.0,72.0,28.0
Day149,100.0,5.0,1.0,4.0,0.0,52.0,3.0,1.0,4.0,1.0,2.0,2.0,8.0,0.0,3.0,3.0,3.0,2.0,75.0,25.0
Day150,100.0,5.0,3.0,5.0,2.0,5.0,51.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,72.0,28.0
Day151,100.0,5.0,3.0,5.0,3.0,1.0,1.0,51.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,76.0,24.0
Day152,100.0,3.0,2.0,0.0,3.0,7.0,0.0,3.0,57.0,3.0,3.0,0.0,5.0,1.0,4.0,1.0,5.0,1.0,69.0,31.0
Day153,100.0,4.0,3.0,6.0,1.0,4.0,4.0,3.0,1.0,53.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,6.0,63.0,37.0
Day154,100.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,52.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,73.0,27.0
Day155,100.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,47.0,2.0,2.0,8.0,4.0,1.0,1.0,71.0,29.0
Day156,100.0,2.0,6.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,54.0,1.0,1.0,2.0,1.0,5.0,59.0,41.0
Day157,100.0,1.0,3.0,4.0,3.0,1.0,8.0,4.0,0.0,1.0,0.0,3.0,3.0,52.0,4.0,2.0,4.0,4.0,68.0,32.0
Day158,100.0,6.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,4.0,4.0,4.0,0.0,4.0,47.0,3.0,3.0,2.0,64.0,36.0
Day159,100.0,1.0,1.0,2.0,6.0,3.0,3.0,5.0,6.0,2.0,1.0,3.0,3.0,3.0,2.0,51.0,0.0,4.0,75.0,25.0
Day160,100.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,48.0,3.0,74.0,26.0
Day161,100.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,5.0,5.0,3.0,2.0,3.0,1.0,3.0,6.0,4.0,47.0,74.0,26.0
Day162,100.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,5.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,58.0,42.0
Day163,100.0,53.0,7.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,70.0,30.0
Day164,100.0,2.0,53.0,3.0,1.0,1.0,2.0,4.0,3.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,7.0,4.0,71.0,29.0
