,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day30,67.0,4.0,18.0,9.0,2.0,3.0,3.0,2.0,48.0,2.0,6.0,0.0,59.0,10.0,2.0,0.0,5.0,7.0,78.0,22.0
Day31,26.0,1.0,10.0,4.0,3.0,6.0,1.0,3.0,4.0,5.0,14.0,4.0,2.0,55.0,3.0,4.0,2.0,2.0,73.0,27.0
Day32,44.0,2.0,8.0,21.0,4.0,4.0,3.0,4.0,8.0,1.0,6.0,4.0,5.0,43.0,58.0,1.0,3.0,1.0,70.0,30.0
Day33,84.0,0.0,9.0,4.0,4.0,0.0,3.0,0.0,5.0,1.0,7.0,1.0,3.0,9.0,1.0,60.0,4.0,1.0,71.0,29.0
Day34,26.0,0.0,7.0,4.0,1.0,1.0,2.0,7.0,8.0,1.0,3.0,2.0,6.0,64.0,4.0,3.0,58.0,2.0,73.0,27.0
Day35,59.0,2.0,25.0,41.0,2.0,3.0,2.0,2.0,2.0,3.0,10.0,7.0,2.0,9.0,2.0,3.0,4.0,55.0,69.0,31.0
Day36,79.0,3.0,16.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,8.0,1.0,2.0,6.0,1.0,4.0,1.0,2.0,61.0,39.0
Day37,28.0,51.0,26.0,3.0,6.0,2.0,2.0,6.0,6.0,2.0,9.0,2.0,2.0,7.0,1.0,3.0,3.0,1.0,74.0,26.0
Day38,66.0,3.0,51.0,3.0,3.0,1.0,6.0,4.0,5.0,4.0,10.0,2.0,1.0,9.0,3.0,6.0,2.0,0.0,73.0,27.0
Day39,77.0,2.0,14.0,55.0,1.0,2.0,1.0,6.0,10.0,2.0,5.0,2.0,6.0,9.0,4.0,1.0,1.0,5.0,68.0,32.0
Day40,57.0,6.0,61.0,6.0,49.0,4.0,1.0,1.0,6.0,1.0,6.0,1.0,5.0,9.0,3.0,4.0,3.0,2.0,56.0,44.0
Day41,41.0,3.0,10.0,6.0,0.0,42.0,2.0,4.0,7.0,4.0,51.0,1.0,4.0,9.0,1.0,8.0,6.0,3.0,71.0,29.0
Day42,77.0,4.0,12.0,7.0,2.0,1.0,51.0,3.0,3.0,0.0,4.0,3.0,3.0,9.0,3.0,3.0,4.0,3.0,67.0,33.0
Day43,58.0,3.0,25.0,7.0,4.0,4.0,2.0,49.0,5.0,1.0,8.0,3.0,4.0,13.0,5.0,1.0,7.0,3.0,66.0,34.0
Day44,72.0,1.0,10.0,7.0,1.0,2.0,2.0,4.0,51.0,2.0,10.0,4.0,1.0,9.0,3.0,4.0,3.0,5.0,64.0,36.0
Day45,45.0,5.0,9.0,7.0,5.0,9.0,4.0,2.0,4.0,43.0,53.0,3.0,2.0,6.0,2.0,3.0,0.0,3.0,71.0,29.0
Day46,48.0,2.0,9.0,12.0,1.0,2.0,2.0,1.0,7.0,5.0,50.0,3.0,2.0,10.0,4.0,4.0,2.0,3.0,71.0,29.0
Day47,26.0,4.0,29.0,8.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,53.0,4.0,7.0,3.0,1.0,1.0,5.0,66.0,34.0
Day48,55.0,3.0,33.0,4.0,5.0,3.0,2.0,0.0,34.0,1.0,6.0,5.0,54.0,7.0,2.0,4.0,3.0,2.0,66.0,34.0
Day49,38.0,5.0,18.0,5.0,6.0,3.0,2.0,5.0,2.0,2.0,7.0,2.0,1.0,50.0,2.0,1.0,5.0,2.0,70.0,30.0
Day50,44.0,0.0,13.0,24.0,4.0,2.0,2.0,6.0,1.0,1.0,7.0,4.0,0.0,41.0,53.0,2.0,1.0,3.0,65.0,35.0
Day51,80.0,1.0,11.0,3.0,3.0,1.0,1.0,6.0,6.0,2.0,6.0,3.0,3.0,7.0,3.0,56.0,1.0,3.0,77.0,23.0
