,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day121,2.0,35.0,35.0,12.0,34.0,5.0,2.0,3.0,1.0,74.0,8.0,11.0,74.0,87.0,54.0,2.0,8.0,5.0,74.0,33.0
Day122,2.0,42.0,38.0,10.0,41.0,1.0,3.0,5.0,5.0,69.0,1.0,2.0,67.0,64.0,85.0,1.0,8.0,3.0,69.0,37.0
Day123,3.0,41.0,35.0,59.0,41.0,2.0,3.0,2.0,2.0,75.0,4.0,6.0,73.0,72.0,88.0,50.0,53.0,5.0,74.0,34.0
Day124,2.0,40.0,39.0,68.0,39.0,4.0,1.0,3.0,3.0,69.0,5.0,6.0,67.0,68.0,90.0,3.0,63.0,2.0,69.0,36.0
Day125,4.0,64.0,57.0,10.0,68.0,2.0,3.0,3.0,6.0,72.0,1.0,3.0,70.0,69.0,74.0,1.0,7.0,52.0,70.0,72.0
Day126,44.0,58.0,51.0,9.0,61.0,3.0,4.0,1.0,6.0,70.0,5.0,8.0,69.0,67.0,70.0,3.0,6.0,4.0,68.0,66.0
Day127,2.0,76.0,40.0,11.0,59.0,1.0,3.0,3.0,1.0,68.0,1.0,3.0,66.0,64.0,70.0,2.0,11.0,3.0,66.0,39.0
Day128,4.0,67.0,73.0,11.0,67.0,0.0,1.0,2.0,6.0,70.0,2.0,6.0,73.0,75.0,79.0,2.0,6.0,2.0,69.0,36.0
Day129,2.0,38.0,36.0,63.0,42.0,2.0,4.0,3.0,2.0,78.0,1.0,3.0,76.0,76.0,93.0,3.0,7.0,3.0,78.0,31.0
Day130,1.0,38.0,34.0,11.0,81.0,2.0,1.0,2.0,4.0,72.0,1.0,3.0,71.0,69.0,76.0,3.0,8.0,3.0,72.0,32.0
Day131,0.0,60.0,74.0,14.0,58.0,52.0,3.0,4.0,4.0,71.0,2.0,5.0,71.0,69.0,74.0,5.0,13.0,4.0,69.0,37.0
Day132,2.0,71.0,70.0,7.0,70.0,0.0,61.0,0.0,2.0,70.0,1.0,5.0,67.0,67.0,76.0,2.0,5.0,1.0,68.0,81.0
Day133,4.0,40.0,40.0,56.0,41.0,4.0,3.0,51.0,1.0,70.0,4.0,9.0,68.0,67.0,85.0,2.0,55.0,2.0,69.0,36.0
Day134,3.0,76.0,41.0,16.0,62.0,3.0,4.0,4.0,51.0,66.0,3.0,3.0,67.0,69.0,75.0,6.0,13.0,0.0,66.0,39.0
Day135,2.0,36.0,32.0,11.0,37.0,2.0,2.0,2.0,1.0,90.0,5.0,9.0,57.0,53.0,57.0,2.0,9.0,2.0,75.0,30.0
Day136,4.0,44.0,45.0,11.0,43.0,1.0,5.0,3.0,1.0,64.0,53.0,55.0,63.0,61.0,83.0,1.0,9.0,2.0,64.0,45.0
Day137,3.0,46.0,43.0,12.0,46.0,2.0,4.0,2.0,3.0,66.0,5.0,56.0,67.0,67.0,90.0,0.0,5.0,1.0,64.0,43.0
Day138,2.0,41.0,40.0,16.0,41.0,1.0,6.0,5.0,2.0,70.0,3.0,4.0,84.0,50.0,56.0,2.0,13.0,5.0,70.0,41.0
Day139,3.0,38.0,34.0,9.0,39.0,2.0,3.0,1.0,4.0,72.0,3.0,7.0,70.0,83.0,51.0,4.0,8.0,7.0,72.0,36.0
Day140,4.0,39.0,35.0,14.0,38.0,5.0,0.0,2.0,2.0,75.0,6.0,7.0,73.0,73.0,90.0,5.0,12.0,4.0,74.0,32.0
Day141,2.0,43.0,40.0,60.0,43.0,2.0,4.0,0.0,5.0,71.0,5.0,8.0,69.0,68.0,89.0,57.0,59.0,2.0,70.0,37.0
